# Residuals     
# Time          	p               	sigmaxx         	sigmaxy         	sigmayy         	sigmazz         
20.515          	1.98179460e-01	2.75703740e-05	4.01225020e-05	1.24865090e-04	0.00000000e+00
20.52           	1.91214890e-01	2.75528520e-05	4.00585690e-05	1.64897950e-04	0.00000000e+00
20.525          	1.33276900e-01	2.75350470e-05	3.99942560e-05	1.10313550e-04	0.00000000e+00
20.53           	1.46932090e-01	2.75169490e-05	3.99295490e-05	1.26795930e-04	0.00000000e+00
20.535          	1.46212800e-01	2.74985690e-05	3.98644640e-05	1.46467110e-04	0.00000000e+00
20.54           	2.43430440e-01	2.74799010e-05	3.97989940e-05	1.93810610e-04	0.00000000e+00
20.545          	9.66329300e-02	2.74609430e-05	3.97331350e-05	1.21060810e-04	0.00000000e+00
20.55           	3.92490610e-01	2.74417030e-05	3.96669000e-05	1.51132120e-04	0.00000000e+00
20.555          	1.68065860e-01	2.74221800e-05	3.96002880e-05	1.96985230e-04	0.00000000e+00
20.56           	2.04078350e-01	2.74023770e-05	3.95333050e-05	1.61674590e-04	0.00000000e+00
20.565          	1.07238250e-01	2.73822870e-05	3.94659400e-05	1.77199780e-04	0.00000000e+00
20.57           	1.55780390e-01	2.73619170e-05	3.93982030e-05	2.49385720e-04	0.00000000e+00
20.575          	1.24306530e-01	2.73412670e-05	3.93300960e-05	2.07897010e-04	0.00000000e+00
20.58           	2.12753830e-01	2.73203380e-05	3.92616210e-05	2.00078650e-04	0.00000000e+00
20.585          	2.74919450e-01	2.72991340e-05	3.91927820e-05	2.06193670e-04	0.00000000e+00
20.59           	1.13591190e-01	2.72776460e-05	3.91235700e-05	1.68742920e-04	0.00000000e+00
20.595          	8.98896900e-02	2.72558860e-05	3.90540010e-05	2.27748110e-04	0.00000000e+00
20.6            	1.41056270e-01	2.72338490e-05	3.89840670e-05	2.04464510e-04	0.00000000e+00
20.605          	4.76176530e-02	2.72115320e-05	3.89137660e-05	2.33257280e-04	0.00000000e+00
20.61           	2.01575460e-01	2.71889430e-05	3.88431100e-05	1.64018990e-04	0.00000000e+00
20.615          	8.27207840e-02	2.71660810e-05	3.87720980e-05	1.48727810e-04	0.00000000e+00
20.62           	1.31558600e-01	2.71429500e-05	3.87007360e-05	2.41117380e-04	0.00000000e+00
20.625          	1.27109410e-01	2.71195420e-05	3.86290120e-05	1.30534220e-04	0.00000000e+00
20.63           	3.59733800e-01	2.70958680e-05	3.85569440e-05	2.12743280e-04	0.00000000e+00
20.635          	3.71121890e-01	2.70719200e-05	3.84845180e-05	1.34212510e-04	0.00000000e+00
20.64           	4.20589060e-01	2.70477060e-05	3.84117520e-05	1.24136100e-04	0.00000000e+00
20.645          	1.55736460e-01	2.70232200e-05	3.83386320e-05	2.22587390e-04	0.00000000e+00
20.65           	2.12220080e-01	2.69984720e-05	3.82651740e-05	1.50346040e-04	0.00000000e+00
20.655          	2.84092960e-01	2.69734520e-05	3.81913660e-05	1.22242100e-04	0.00000000e+00
20.66           	1.75985160e-01	2.69481680e-05	3.81172200e-05	1.17901780e-04	0.00000000e+00
20.665          	3.65165420e-01	2.69226240e-05	3.80427400e-05	1.47080420e-04	0.00000000e+00
20.67           	1.73861000e-01	2.68968100e-05	3.79679150e-05	1.23523810e-04	0.00000000e+00
20.675          	3.36091270e-01	2.68707350e-05	3.78927560e-05	1.12201640e-04	0.00000000e+00
20.68           	1.42642860e-01	2.68443990e-05	3.78172630e-05	8.98818570e-05	0.00000000e+00
20.685          	1.34781420e-01	2.68178020e-05	3.77414390e-05	1.15798770e-04	0.00000000e+00
20.69           	2.91615370e-01	2.67909480e-05	3.76652890e-05	9.92600120e-05	0.00000000e+00
20.695          	2.52237880e-01	2.67638290e-05	3.75888030e-05	5.47996350e-05	0.00000000e+00
20.7            	1.23582370e-01	2.67364530e-05	3.75119910e-05	6.41914140e-05	0.00000000e+00
20.705          	1.17834430e-01	2.67088240e-05	3.74348600e-05	9.73512220e-05	0.00000000e+00
20.71           	1.53679430e-01	2.66809330e-05	3.73573980e-05	6.98014060e-05	0.00000000e+00
20.715          	2.50433590e-01	2.66527910e-05	3.72796210e-05	8.47210680e-05	0.00000000e+00
20.72           	1.02833160e-01	2.66243890e-05	3.72015170e-05	8.78829850e-05	0.00000000e+00
20.725          	1.51346140e-01	2.65957390e-05	3.71231020e-05	9.63363830e-05	0.00000000e+00
20.73           	1.49109380e-01	2.65668330e-05	3.70443680e-05	9.21495560e-05	0.00000000e+00
20.735          	1.25477850e-01	2.65376720e-05	3.69653150e-05	8.79972570e-05	0.00000000e+00
20.74           	2.02842390e-01	2.65082620e-05	3.68859510e-05	6.64047140e-05	0.00000000e+00
20.745          	1.22196440e-01	2.64786030e-05	3.68062770e-05	1.22901820e-04	0.00000000e+00
20.75           	1.86144380e-01	2.64486940e-05	3.67262940e-05	1.31008730e-04	0.00000000e+00
20.755          	1.05616940e-01	2.64185370e-05	3.66460040e-05	5.68001010e-05	0.00000000e+00
20.76           	1.30915220e-01	2.63881360e-05	3.65654130e-05	7.78689810e-05	0.00000000e+00
20.765          	1.30872800e-01	2.63574840e-05	3.64845100e-05	6.24809570e-05	0.00000000e+00
20.77           	1.12336070e-01	2.63265900e-05	3.64033120e-05	9.68048330e-05	0.00000000e+00
20.775          	1.27122630e-01	2.62954500e-05	3.63218110e-05	5.28049340e-05	0.00000000e+00
20.78           	9.13242010e-02	2.62640620e-05	3.62400060e-05	6.80089120e-05	0.00000000e+00
20.785          	1.40862380e-01	2.62324370e-05	3.61579110e-05	8.18199980e-05	0.00000000e+00
20.79           	1.71482060e-01	2.62005650e-05	3.60755140e-05	7.07520580e-05	0.00000000e+00
20.795          	3.82665290e-01	2.61684570e-05	3.59928320e-05	7.71637940e-05	0.00000000e+00
20.8            	2.17994200e-01	2.61361080e-05	3.59098550e-05	1.04685140e-04	0.00000000e+00
20.805          	3.51148010e-01	2.61035150e-05	3.58265830e-05	6.84243370e-05	0.00000000e+00
20.81           	1.15375720e-01	2.60706900e-05	3.57430300e-05	8.89866850e-05	0.00000000e+00
20.815          	2.52191980e-01	2.60376260e-05	3.56591890e-05	8.53194430e-05	0.00000000e+00
20.82           	8.80174130e-02	2.60043220e-05	3.55750590e-05	4.85070890e-05	0.00000000e+00
20.825          	1.70073070e-01	2.59707840e-05	3.54906480e-05	5.95718390e-05	0.00000000e+00
20.83           	5.06833480e-01	2.59370130e-05	3.54059570e-05	1.06524270e-04	0.00000000e+00
20.835          	5.09585170e-02	2.59030090e-05	3.53209870e-05	7.54132680e-05	0.00000000e+00
20.84           	2.18575720e-01	2.58687750e-05	3.52357450e-05	8.68318560e-05	0.00000000e+00
20.845          	4.05171700e-01	2.58343080e-05	3.51502240e-05	7.19613320e-05	0.00000000e+00
20.85           	8.91376850e-02	2.57996060e-05	3.50644230e-05	8.83227320e-05	0.00000000e+00
20.855          	2.00637230e-01	2.57646790e-05	3.49783580e-05	9.43498650e-05	0.00000000e+00
20.86           	6.13285840e-02	2.57295220e-05	3.48920200e-05	8.31369750e-05	0.00000000e+00
20.865          	2.73795820e-01	2.56941340e-05	3.48054080e-05	1.22991090e-04	0.00000000e+00
20.87           	1.21008010e-01	2.56585210e-05	3.47185310e-05	8.66549750e-05	0.00000000e+00
20.875          	1.42768770e-01	2.56226850e-05	3.46313960e-05	1.21113950e-04	0.00000000e+00
20.88           	6.08009480e-02	2.55866230e-05	3.45439940e-05	1.70457070e-04	0.00000000e+00
20.885          	1.36012230e-01	2.55503330e-05	3.44563250e-05	1.37085410e-04	0.00000000e+00
20.89           	7.25181870e-02	2.55138210e-05	3.43683990e-05	1.93825820e-04	0.00000000e+00
20.895          	9.15480620e-02	2.54770920e-05	3.42802200e-05	1.92705950e-04	0.00000000e+00
20.9            	1.94324260e-01	2.54401390e-05	3.41917830e-05	1.74808840e-04	0.00000000e+00
20.905          	1.17070170e-01	2.54029650e-05	3.41030890e-05	1.64443280e-04	0.00000000e+00
20.91           	1.24548660e-01	2.53655690e-05	3.40141380e-05	1.97257830e-04	0.00000000e+00
20.915          	1.94796900e-01	2.53279590e-05	3.39249440e-05	1.17257510e-04	0.00000000e+00
20.92           	1.13706910e-01	2.52901280e-05	3.38354940e-05	1.78067800e-04	0.00000000e+00
20.925          	2.17408340e-01	2.52520850e-05	3.37458020e-05	1.30565210e-04	0.00000000e+00
20.93           	1.35380430e-01	2.52138220e-05	3.36558590e-05	1.28527780e-04	0.00000000e+00
20.935          	6.76978030e-02	2.51753450e-05	3.35656730e-05	1.54612710e-04	0.00000000e+00
20.94           	1.61248410e-01	2.51366590e-05	3.34752510e-05	1.34738940e-04	0.00000000e+00
20.945          	1.24941690e-01	2.50977590e-05	3.33845850e-05	1.84025720e-04	0.00000000e+00
20.95           	1.83601200e-01	2.50586430e-05	3.32936750e-05	1.19558560e-04	0.00000000e+00
20.955          	1.92473140e-01	2.50193180e-05	3.32025300e-05	1.82518160e-04	0.00000000e+00
20.96           	1.52422840e-01	2.49797840e-05	3.31111510e-05	2.07054970e-04	0.00000000e+00
20.965          	9.38808590e-02	2.49400410e-05	3.30195390e-05	1.43159110e-04	0.00000000e+00
20.97           	1.93953460e-01	2.49000910e-05	3.29276950e-05	1.81673320e-04	0.00000000e+00
20.975          	1.20240860e-01	2.48599340e-05	3.28356210e-05	1.77864720e-04	0.00000000e+00
20.98           	1.00645570e-01	2.48195740e-05	3.27433230e-05	1.66744460e-04	0.00000000e+00
20.985          	1.96684160e-01	2.47790050e-05	3.26507910e-05	1.82306980e-04	0.00000000e+00
20.99           	2.14995950e-01	2.47382350e-05	3.25580410e-05	1.51034720e-04	0.00000000e+00
20.995          	1.87499300e-01	2.46972580e-05	3.24650600e-05	2.18605420e-04	0.00000000e+00
21              	1.07501340e-01	2.46560810e-05	3.23718610e-05	1.51607010e-04	0.00000000e+00
21.005          	8.45156330e-02	2.46147030e-05	3.22784420e-05	2.13072440e-04	0.00000000e+00
21.01           	1.81080470e-01	2.45731280e-05	3.21848100e-05	2.17468550e-04	0.00000000e+00
21.015          	1.82558800e-01	2.45313490e-05	3.20909550e-05	2.16550370e-04	0.00000000e+00
21.02           	1.05102430e-01	2.44893730e-05	3.19968880e-05	2.05438530e-04	0.00000000e+00
21.025          	1.12035360e-01	2.44472010e-05	3.19026080e-05	1.40842990e-04	0.00000000e+00
21.03           	1.11247230e-01	2.44048350e-05	3.18081210e-05	1.86256560e-04	0.00000000e+00
21.035          	1.67319000e-01	2.43622700e-05	3.17134190e-05	1.51001920e-04	0.00000000e+00
21.04           	1.48811060e-01	2.43195110e-05	3.16185110e-05	1.52815510e-04	0.00000000e+00
21.045          	1.99046910e-01	2.42765630e-05	3.15234010e-05	1.19971610e-04	0.00000000e+00
21.05           	1.47394990e-01	2.42334200e-05	3.14280850e-05	1.12788210e-04	0.00000000e+00
21.055          	8.87150720e-02	2.41900860e-05	3.13325660e-05	1.22311880e-04	0.00000000e+00
21.06           	1.16125910e-01	2.41465610e-05	3.12368460e-05	8.68817720e-05	0.00000000e+00
21.065          	1.67580070e-01	2.41028430e-05	3.11409220e-05	9.95192900e-05	0.00000000e+00
21.07           	1.15794540e-01	2.40589390e-05	3.10448040e-05	1.20873450e-04	0.00000000e+00
21.075          	8.14413900e-02	2.40148510e-05	3.09484960e-05	1.24964800e-04	0.00000000e+00
21.08           	1.80542910e-01	2.39705720e-05	3.08519870e-05	1.39228890e-04	0.00000000e+00
21.085          	7.59435990e-02	2.39261120e-05	3.07552920e-05	1.22897630e-04	0.00000000e+00
21.09           	1.99219420e-01	2.38814660e-05	3.06584050e-05	6.76432880e-05	0.00000000e+00
21.095          	1.44277280e-01	2.38366330e-05	3.05613240e-05	8.20754190e-05	0.00000000e+00
21.1            	1.94740100e-01	2.37916220e-05	3.04640630e-05	1.09777360e-04	0.00000000e+00
21.105          	1.38408760e-01	2.37464280e-05	3.03666150e-05	7.44095700e-05	0.00000000e+00
21.11           	9.80719420e-02	2.37010530e-05	3.02689830e-05	7.42205680e-05	0.00000000e+00
21.115          	9.12945170e-02	2.36554950e-05	3.01711640e-05	6.68269730e-05	0.00000000e+00
21.12           	3.58212910e-01	2.36097630e-05	3.00731720e-05	6.56570960e-05	0.00000000e+00
21.125          	1.08624840e-01	2.35638500e-05	2.99749960e-05	9.13689300e-05	0.00000000e+00
21.13           	1.73772050e-01	2.35177610e-05	2.98766450e-05	1.31045480e-04	0.00000000e+00
21.135          	2.99217010e-01	2.34715000e-05	2.97781240e-05	1.16253240e-04	0.00000000e+00
21.14           	2.81265710e-01	2.34250620e-05	2.96794270e-05	1.22615710e-04	0.00000000e+00
21.145          	1.02148060e-01	2.33784470e-05	2.95805530e-05	1.22488430e-04	0.00000000e+00
21.15           	1.11683370e-01	2.33316620e-05	2.94815120e-05	1.07117900e-04	0.00000000e+00
21.155          	1.54398260e-01	2.32847040e-05	2.93823040e-05	1.56406650e-04	0.00000000e+00
21.16           	1.35767240e-01	2.32375790e-05	2.92829330e-05	1.59317800e-04	0.00000000e+00
21.165          	1.36183830e-01	2.31902830e-05	2.91833950e-05	1.13093380e-04	0.00000000e+00
21.17           	2.81288370e-01	2.31428140e-05	2.90836890e-05	1.30456700e-04	0.00000000e+00
21.175          	1.58042250e-01	2.30951780e-05	2.89838230e-05	9.49641120e-05	0.00000000e+00
21.18           	2.43402410e-01	2.30473800e-05	2.88838030e-05	1.00138730e-04	0.00000000e+00
21.185          	6.54959660e-02	2.29994130e-05	2.87836220e-05	1.08274470e-04	0.00000000e+00
21.19           	1.80697510e-01	2.29512780e-05	2.86832800e-05	9.19068730e-05	0.00000000e+00
21.195          	1.33191610e-01	2.29029810e-05	2.85827850e-05	1.14991080e-04	0.00000000e+00
21.2            	2.14809180e-01	2.28545220e-05	2.84821380e-05	8.83065730e-05	0.00000000e+00
21.205          	1.07567270e-01	2.28059030e-05	2.83813440e-05	5.55134410e-05	0.00000000e+00
21.21           	1.44204790e-01	2.27571190e-05	2.82803930e-05	5.25874620e-05	0.00000000e+00
21.215          	1.75243470e-01	2.27081760e-05	2.81792970e-05	7.78303530e-05	0.00000000e+00
21.22           	1.18742620e-01	2.26590770e-05	2.80780580e-05	7.21975980e-05	0.00000000e+00
21.225          	1.62522850e-01	2.26098180e-05	2.79766720e-05	8.92717560e-05	0.00000000e+00
21.23           	3.59271330e-01	2.25603990e-05	2.78751380e-05	9.74077090e-05	0.00000000e+00
21.235          	1.31651950e-01	2.25108280e-05	2.77734690e-05	1.12564400e-04	0.00000000e+00
21.24           	1.36131600e-01	2.24610980e-05	2.76716550e-05	9.83181210e-05	0.00000000e+00
21.245          	1.06258230e-01	2.24112180e-05	2.75697080e-05	1.23261070e-04	0.00000000e+00
21.25           	1.09598930e-01	2.23611800e-05	2.74676190e-05	1.34464810e-04	0.00000000e+00
21.255          	1.33921000e-01	2.23109950e-05	2.73654010e-05	7.79255880e-05	0.00000000e+00
21.26           	1.53830910e-01	2.22606560e-05	2.72630480e-05	8.65361590e-05	0.00000000e+00
21.265          	7.83776880e-02	2.22101650e-05	2.71605590e-05	7.50118670e-05	0.00000000e+00
21.27           	2.82553050e-01	2.21595250e-05	2.70579420e-05	9.36884320e-05	0.00000000e+00
21.275          	1.12643400e-01	2.21087380e-05	2.69551980e-05	1.48187460e-04	0.00000000e+00
21.28           	1.25977580e-01	2.20578070e-05	2.68523310e-05	1.07877160e-04	0.00000000e+00
21.285          	1.10060070e-01	2.20067270e-05	2.67493370e-05	1.32735980e-04	0.00000000e+00
21.29           	2.83173030e-01	2.19555010e-05	2.66462190e-05	9.87011600e-05	0.00000000e+00
21.295          	8.18136750e-02	2.19041280e-05	2.65429750e-05	8.73833310e-05	0.00000000e+00
21.3            	2.07824720e-01	2.18526160e-05	2.64396170e-05	9.08075600e-05	0.00000000e+00
21.305          	2.00399710e-01	2.18009600e-05	2.63361390e-05	8.82224940e-05	0.00000000e+00
21.31           	2.90578470e-01	2.17491600e-05	2.62325410e-05	4.86942210e-05	0.00000000e+00
21.315          	1.17330310e-01	2.16972240e-05	2.61288320e-05	7.00915660e-05	0.00000000e+00
21.32           	2.10567880e-01	2.16451470e-05	2.60250090e-05	5.56921610e-05	0.00000000e+00
21.325          	1.31659580e-01	2.15929310e-05	2.59210730e-05	1.01949330e-04	0.00000000e+00
21.33           	1.28727170e-01	2.15405770e-05	2.58170260e-05	7.23090010e-05	0.00000000e+00
21.335          	1.48848140e-01	2.14880860e-05	2.57128710e-05	6.70145150e-05	0.00000000e+00
21.34           	1.77041780e-01	2.14354580e-05	2.56086060e-05	5.85537240e-05	0.00000000e+00
21.345          	9.40646800e-02	2.13826960e-05	2.55042370e-05	5.78599530e-05	0.00000000e+00
21.35           	2.30351960e-01	2.13298040e-05	2.53997680e-05	8.54453790e-05	0.00000000e+00
21.355          	6.90246970e-02	2.12767750e-05	2.52951920e-05	4.92354050e-05	0.00000000e+00
21.36           	1.59399300e-01	2.12236150e-05	2.51905170e-05	5.51921070e-05	0.00000000e+00
21.365          	1.41622930e-01	2.11703280e-05	2.50857470e-05	4.61597310e-05	0.00000000e+00
21.37           	1.06333390e-01	2.11169070e-05	2.49808740e-05	7.97625050e-05	0.00000000e+00
21.375          	7.42531030e-02	2.10633610e-05	2.48759100e-05	9.44533090e-05	0.00000000e+00
21.38           	1.56394870e-01	2.10096860e-05	2.47708500e-05	1.26975300e-04	0.00000000e+00
21.385          	3.21805990e-01	2.09558830e-05	2.46656970e-05	9.23558670e-05	0.00000000e+00
21.39           	1.91756900e-01	2.09019520e-05	2.45604490e-05	1.41958910e-04	0.00000000e+00
21.395          	8.65146190e-02	2.08479000e-05	2.44551170e-05	1.09533980e-04	0.00000000e+00
21.4            	1.62510640e-01	2.07937200e-05	2.43496930e-05	1.21273760e-04	0.00000000e+00
21.405          	2.24936870e-01	2.07394220e-05	2.42441870e-05	1.04740720e-04	0.00000000e+00
21.41           	4.02774910e-01	2.06849970e-05	2.41385920e-05	1.11274460e-04	0.00000000e+00
21.415          	1.24883960e-01	2.06304530e-05	2.40329150e-05	1.13106890e-04	0.00000000e+00
21.42           	8.06251860e-02	2.05757910e-05	2.39271600e-05	1.29180480e-04	0.00000000e+00
21.425          	1.23103280e-01	2.05210090e-05	2.38213240e-05	1.40771810e-04	0.00000000e+00
21.43           	1.53568650e-01	2.04661060e-05	2.37154050e-05	1.36693330e-04	0.00000000e+00
21.435          	6.32912130e-02	2.04110900e-05	2.36094140e-05	1.10062150e-04	0.00000000e+00
21.44           	1.16964960e-01	2.03559560e-05	2.35033470e-05	9.52792300e-05	0.00000000e+00
21.445          	2.10734810e-01	2.03007040e-05	2.33972020e-05	1.30207620e-04	0.00000000e+00
21.45           	1.34074080e-01	2.02453420e-05	2.32909910e-05	7.94756930e-05	0.00000000e+00
21.455          	3.06689460e-01	2.01898630e-05	2.31847040e-05	7.45247240e-05	0.00000000e+00
21.46           	2.30274390e-01	2.01342730e-05	2.30783490e-05	8.40132930e-05	0.00000000e+00
21.465          	1.20967450e-01	2.00785750e-05	2.29719310e-05	9.53759200e-05	0.00000000e+00
21.47           	2.65359770e-01	2.00227620e-05	2.28654420e-05	1.54053770e-04	0.00000000e+00
21.475          	1.84991480e-01	1.99668410e-05	2.27588900e-05	1.32103610e-04	0.00000000e+00
21.48           	1.80387650e-01	1.99108140e-05	2.26522780e-05	8.00887670e-05	0.00000000e+00
21.485          	3.11032460e-01	1.98546780e-05	2.25456040e-05	1.16754090e-04	0.00000000e+00
21.49           	1.10811130e-01	1.97984350e-05	2.24388690e-05	7.75554970e-05	0.00000000e+00
21.495          	1.56567450e-01	1.97420860e-05	2.23320750e-05	1.13368140e-04	0.00000000e+00
21.5            	1.97327240e-01	1.96856330e-05	2.22252250e-05	1.17651390e-04	0.00000000e+00
21.505          	1.71783920e-01	1.96290750e-05	2.21183200e-05	7.77450180e-05	0.00000000e+00
21.51           	2.66776640e-01	1.95724160e-05	2.20113610e-05	6.41082350e-05	0.00000000e+00
21.515          	1.43443100e-01	1.95156540e-05	2.19043490e-05	9.71517220e-05	0.00000000e+00
21.52           	6.61132300e-02	1.94587890e-05	2.17972850e-05	6.14329800e-05	0.00000000e+00
21.525          	2.22506710e-01	1.94018280e-05	2.16901760e-05	7.32304340e-05	0.00000000e+00
21.53           	9.85134800e-02	1.93447650e-05	2.15830150e-05	1.00085210e-04	0.00000000e+00
21.535          	1.47810400e-01	1.92876070e-05	2.14758130e-05	1.05232500e-04	0.00000000e+00
21.54           	2.94843620e-01	1.92303490e-05	2.13685620e-05	6.69553800e-05	0.00000000e+00
21.545          	1.46772270e-01	1.91729990e-05	2.12612720e-05	1.09796350e-04	0.00000000e+00
21.55           	1.79234190e-01	1.91155500e-05	2.11539360e-05	8.57065610e-05	0.00000000e+00
21.555          	1.32966450e-01	1.90580100e-05	2.10465640e-05	7.90534850e-05	0.00000000e+00
21.56           	2.04627320e-01	1.90003760e-05	2.09391530e-05	6.83668590e-05	0.00000000e+00
21.565          	3.62446020e-01	1.89426460e-05	2.08317010e-05	8.82641520e-05	0.00000000e+00
21.57           	1.36319100e-01	1.88848270e-05	2.07242160e-05	7.52107430e-05	0.00000000e+00
21.575          	2.72690230e-01	1.88269180e-05	2.06166970e-05	7.80655170e-05	0.00000000e+00
21.58           	1.08634560e-01	1.87689200e-05	2.05091450e-05	8.93101440e-05	0.00000000e+00
21.585          	3.07546790e-01	1.87108360e-05	2.04015650e-05	9.83416260e-05	0.00000000e+00
21.59           	1.32679790e-01	1.86526620e-05	2.02939540e-05	7.89554340e-05	0.00000000e+00
21.595          	2.64945730e-01	1.85944000e-05	2.01863120e-05	8.76870900e-05	0.00000000e+00
21.6            	3.08732910e-01	1.85360530e-05	2.00786440e-05	1.10790200e-04	0.00000000e+00
21.605          	1.55393430e-01	1.84776210e-05	1.99709520e-05	1.01467230e-04	0.00000000e+00
21.61           	4.21742390e-01	1.84191060e-05	1.98632360e-05	7.38081300e-05	0.00000000e+00
21.615          	3.18502280e-01	1.83605110e-05	1.97555010e-05	6.57948410e-05	0.00000000e+00
21.62           	2.83226130e-01	1.83018320e-05	1.96477430e-05	1.06548220e-04	0.00000000e+00
21.625          	7.16501690e-02	1.82430720e-05	1.95399650e-05	6.19569520e-05	0.00000000e+00
21.63           	1.50062520e-01	1.81842310e-05	1.94321690e-05	5.04300930e-05	0.00000000e+00
21.635          	9.27492360e-02	1.81253120e-05	1.93243570e-05	6.84015340e-05	0.00000000e+00
21.64           	2.85299880e-01	1.80663140e-05	1.92165290e-05	7.71469400e-05	0.00000000e+00
21.645          	8.52829850e-02	1.80072370e-05	1.91086860e-05	6.14014390e-05	0.00000000e+00
21.65           	2.29991250e-01	1.79480870e-05	1.90008350e-05	1.61215340e-04	0.00000000e+00
21.655          	3.17312350e-01	1.78888590e-05	1.88929690e-05	7.38369530e-05	0.00000000e+00
21.66           	1.04327700e-01	1.78295590e-05	1.87850980e-05	6.62959270e-05	0.00000000e+00
21.665          	2.32721810e-01	1.77701830e-05	1.86772160e-05	7.06644420e-05	0.00000000e+00
21.67           	1.47668920e-01	1.77107380e-05	1.85693310e-05	7.54264900e-05	0.00000000e+00
21.675          	7.76579760e-02	1.76512200e-05	1.84614400e-05	4.88156690e-05	0.00000000e+00
21.68           	2.52979330e-01	1.75916290e-05	1.83535420e-05	7.89945720e-05	0.00000000e+00
21.685          	3.04480250e-01	1.75319710e-05	1.82456470e-05	6.69102140e-05	0.00000000e+00
21.69           	8.44264050e-02	1.74722430e-05	1.81377490e-05	4.89297750e-05	0.00000000e+00
21.695          	1.14814040e-01	1.74124480e-05	1.80298520e-05	6.54123960e-05	0.00000000e+00
21.7            	2.13828640e-01	1.73525830e-05	1.79219550e-05	9.12818240e-05	0.00000000e+00
21.705          	7.65973650e-02	1.72926530e-05	1.78140630e-05	8.69110090e-05	0.00000000e+00
21.71           	1.31030620e-01	1.72326600e-05	1.77061790e-05	5.41156050e-05	0.00000000e+00
21.715          	1.59417860e-01	1.71726000e-05	1.75982970e-05	6.72001890e-05	0.00000000e+00
21.72           	1.75286590e-01	1.71124800e-05	1.74904270e-05	6.41144120e-05	0.00000000e+00
21.725          	3.43382000e-01	1.70522960e-05	1.73825650e-05	7.60265980e-05	0.00000000e+00
21.73           	2.37170710e-01	1.69920490e-05	1.72747100e-05	6.86383640e-05	0.00000000e+00
21.735          	2.42989610e-01	1.69317420e-05	1.71668690e-05	7.43253230e-05	0.00000000e+00
21.74           	2.93995150e-01	1.68713760e-05	1.70590420e-05	8.69221050e-05	0.00000000e+00
21.745          	1.38417550e-01	1.68109530e-05	1.69512320e-05	6.54380060e-05	0.00000000e+00
21.75           	2.86801540e-01	1.67504690e-05	1.68434340e-05	5.43329050e-05	0.00000000e+00
21.755          	2.42058830e-01	1.66899280e-05	1.67356550e-05	6.85538400e-05	0.00000000e+00
21.76           	2.44953180e-01	1.66293350e-05	1.66278970e-05	8.50629400e-05	0.00000000e+00
21.765          	1.38516440e-01	1.65686820e-05	1.65201560e-05	7.53852790e-05	0.00000000e+00
21.77           	1.31438950e-01	1.65079790e-05	1.64124400e-05	5.27905380e-05	0.00000000e+00
21.775          	2.78908370e-01	1.64472190e-05	1.63047440e-05	8.52806850e-05	0.00000000e+00
21.78           	1.08747050e-01	1.63864070e-05	1.61970720e-05	9.04274140e-05	0.00000000e+00
21.785          	1.00305460e-01	1.63255450e-05	1.60894270e-05	1.19339830e-04	0.00000000e+00
21.79           	5.40596640e-02	1.62646320e-05	1.59818090e-05	7.76734190e-05	0.00000000e+00
21.795          	1.72856580e-01	1.62036690e-05	1.58742200e-05	4.84731120e-05	0.00000000e+00
21.8            	2.40444950e-01	1.61426590e-05	1.57666620e-05	5.99938740e-05	0.00000000e+00
21.805          	1.21727760e-01	1.60815980e-05	1.56591320e-05	7.81283960e-05	0.00000000e+00
21.81           	9.36494450e-02	1.60204930e-05	1.55516380e-05	4.76737400e-05	0.00000000e+00
21.815          	7.73938640e-02	1.59593410e-05	1.54441760e-05	7.27982250e-05	0.00000000e+00
21.82           	1.54397020e-01	1.58981410e-05	1.53367460e-05	5.82951400e-05	0.00000000e+00
21.825          	8.22139850e-02	1.58369000e-05	1.52293570e-05	6.23664830e-05	0.00000000e+00
21.83           	1.29807690e-01	1.57756120e-05	1.51220020e-05	7.78462910e-05	0.00000000e+00
21.835          	1.71491510e-01	1.57142850e-05	1.50146890e-05	1.31003430e-04	0.00000000e+00
21.84           	1.46589890e-01	1.56529150e-05	1.49074150e-05	7.33915010e-05	0.00000000e+00
21.845          	1.46913950e-01	1.55915020e-05	1.48001810e-05	6.77531340e-05	0.00000000e+00
21.85           	1.44899620e-01	1.55300520e-05	1.46929940e-05	7.28145740e-05	0.00000000e+00
21.855          	1.50920050e-01	1.54685610e-05	1.45858470e-05	6.02565510e-05	0.00000000e+00
21.86           	1.51029040e-01	1.54070320e-05	1.44787470e-05	6.88154530e-05	0.00000000e+00
21.865          	1.45631150e-01	1.53454680e-05	1.43716970e-05	1.14006680e-04	0.00000000e+00
21.87           	8.11687780e-02	1.52838660e-05	1.42646930e-05	7.15040830e-05	0.00000000e+00
21.875          	1.76891160e-01	1.52222270e-05	1.41577370e-05	8.62972410e-05	0.00000000e+00
21.88           	1.76695530e-01	1.51605540e-05	1.40508320e-05	5.61349430e-05	0.00000000e+00
21.885          	1.87865280e-01	1.50988490e-05	1.39439820e-05	7.27185760e-05	0.00000000e+00
21.89           	2.06423230e-01	1.50371100e-05	1.38371840e-05	9.34805050e-05	0.00000000e+00
21.895          	1.56384390e-01	1.49753370e-05	1.37304380e-05	1.14650600e-04	0.00000000e+00
21.9            	8.58622340e-02	1.49135360e-05	1.36237520e-05	8.12101690e-05	0.00000000e+00
21.905          	1.92067600e-01	1.48517020e-05	1.35171190e-05	7.64682330e-05	0.00000000e+00
